Date,Year,Month,Week,Disease,Cases,URL,Country
2022-12-18,2022,,50,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=63,JP
2022-12-25,2022,,51,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=62,JP
2022-01-01,2022,,52,Pertussis,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=61,JP
2023-01-08,2023,,1,Pertussis,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=60,JP
2023-01-15,2023,,2,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=59,JP
2023-01-22,2023,,3,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=58,JP
2023-01-29,2023,,4,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=57,JP
2023-02-05,2023,,5,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=56,JP
2023-02-12,2023,,6,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=55,JP
2023-02-19,2023,,7,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=54,JP
2023-02-26,2023,,8,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=53,JP
2023-03-05,2023,,9,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=52,JP
2023-03-12,2023,,10,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=51,JP
2023-03-19,2023,,11,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=50,JP
2023-03-26,2023,,12,Pertussis,4,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=49,JP
2023-04-02,2023,,13,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=48,JP
2023-04-09,2023,,14,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=47,JP
2023-04-16,2023,,15,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=46,JP
2023-04-23,2023,,16,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=45,JP
2023-04-30,2023,,17,Pertussis,16,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=44,JP
2023-05-07,2023,,18,Pertussis,6,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=43,JP
2023-05-14,2023,,19,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=42,JP
2023-05-21,2023,,20,Pertussis,22,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=41,JP
2023-05-28,2023,,21,Pertussis,23,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=40,JP
2023-06-04,2023,,22,Pertussis,20,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=39,JP
2023-06-11,2023,,23,Pertussis,17,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=38,JP
2023-06-18,2023,,24,Pertussis,24,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=37,JP
2023-06-25,2023,,25,Pertussis,30,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=36,JP
2023-07-02,2023,,26,Pertussis,13,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=35,JP
2023-07-09,2023,,27,Pertussis,21,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=34,JP
2023-07-16,2023,,28,Pertussis,26,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=33,JP
2023-07-23,2023,,29,Pertussis,27,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=32,JP
2023-07-30,2023,,30,Pertussis,24,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=31,JP
2023-08-06,2023,,31,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=30,JP
2023-08-13,2023,,32,Pertussis,12,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=29,JP
2023-08-20,2023,,33,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=28,JP
2023-08-27,2023,,34,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=27,JP
2023-09-03,2023,,35,Pertussis,11,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=26,JP
2023-09-10,2023,,36,Pertussis,10,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=25,JP
2023-09-17,2023,,37,Pertussis,18,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=24,JP
2023-09-24,2023,,38,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=23,JP
2023-10-01,2023,,39,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=22,JP
2023-10-08,2023,,40,Pertussis,26,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=21,JP
2023-10-15,2023,,41,Pertussis,20,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=20,JP
2023-10-22,2023,,42,Pertussis,30,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=19,JP
2023-10-29,2023,,43,Pertussis,15,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=18,JP
2023-11-05,2023,,44,Pertussis,19,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=17,JP
2023-11-12,2023,,45,Pertussis,22,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=16,JP
2023-11-19,2023,,46,Pertussis,27,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=15,JP
2023-11-26,2023,,47,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=14,JP
2023-12-03,2023,,48,Pertussis,22,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=13,JP
2023-12-10,2023,,49,Pertussis,29,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=12,JP
2023-12-17,2023,,50,Pertussis,19,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=11,JP
2023-12-24,2023,,51,Pertussis,20,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=10,JP
2023-12-31,2023,,52,Pertussis,9,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=9,JP
2024-01-07,2024,,1,Pertussis,3,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=8,JP
2024-01-14,2024,,2,Pertussis,5,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=7,JP
2024-01-21,2024,,3,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=6,JP
2024-01-28,2024,,4,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=5,JP
2024-02-04,2024,,5,Pertussis,14,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=4,JP
2024-02-11,2024,,6,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=3,JP
2024-02-18,2024,,7,Pertussis,8,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=2,JP
2024-02-25,2024,,8,Pertussis,7,https://www.niid.go.jp/niid/en/survaillance-data-table-english.html?start=1,JP
2020-09-12,2020,,,Pertussis,24,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-12-to-25-september-2020?language=en,AU
2020-01-01,2020,,,Pertussis,527,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-1-to-17-january-2020?language=en,AU
2020-01-18,2020,,,Pertussis,312,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-18-to-31-january-2020?language=en,AU
2020-02-01,2020,,,Pertussis,343,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-1-to-14-february-2020?language=en,AU
2020-02-15,2020,,,Pertussis,354,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-15-to-28-february-2020?language=en,AU
2020-02-29,2020,,,Pertussis,286,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-29-february-to-13-march-2020?language=en,AU
2020-03-14,2020,,,Pertussis,227,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-14-to-27-march-2020?language=en,AU
2020-03-28,2020,,,Pertussis,123,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-28-march-to-10-april-2020?language=en,AU
2020-04-11,2020,,,Pertussis,142,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-11-to-24-april-2020?language=en,AU
2020-04-25,2020,,,Pertussis,98,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-25-april-to-8-may-2020?language=en,AU
2020-05-09,2020,,,Pertussis,96,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-9-to-22-may-2020?language=en,AU
2020-05-23,2020,,,Pertussis,109,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-23-may-to-5-june-2020?language=en,AU
2020-06-06,2020,,,Pertussis,66,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-6-to-19-june-2020?language=en,AU
2020-06-20,2020,,,Pertussis,108,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-20-june-to-3-july-2020?language=en,AU
2020-07-04,2020,,,Pertussis,62,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-4-to-17-july-2020?language=en,AU
2020-07-18,2020,,,Pertussis,55,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-18-to-31-july-2020?language=en,AU
2020-08-01,2020,,,Pertussis,33,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-1-to-14-august-2020?language=en,AU
2020-08-15,2020,,,Pertussis,30,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-15-to-28-august-2020?language=en,AU
2020-08-29,2020,,,Pertussis,23,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-29-august-to-11-september-2020?language=en,AU
2020-09-26,2020,,,Pertussis,14,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-26-september-to-9-october-2020?language=en,AU
2020-10-10,2020,,,Pertussis,11,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-10-to-25-october-2020?language=en,AU
2020-10-26,2020,,,Pertussis,14,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-26-october-to-8-november-2020?language=en,AU
2020-11-09,2020,,,Pertussis,19,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-9-to-22-november-2020?language=en,AU
2020-11-23,2020,,,Pertussis,30,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-23-november-to-6-december-2020?language=en,AU
2020-12-07,2020,,,Pertussis,17,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-7-to-20-december-2020?language=en,AU
2020-12-21,2020,,,Pertussis,15,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-21-december-2020-to-3-january-2021?language=en,AU
2021-01-04,2021,,,Pertussis,22,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-4-to-17-january-2021?language=en,AU
2021-01-18,2021,,,Pertussis,11,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-18-to-31-january-2021?language=en,AU
2021-02-01,2021,,,Pertussis,33,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-1-to-14-february-2021?language=en,AU
2021-02-15,2021,,,Pertussis,18,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-15-to-28-march-2021?language=en,AU
2021-02-15,2021,,,Pertussis,18,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-15-to-28-february-2021?language=en,AU
2021-03-01,2021,,,Pertussis,30,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-1-to-14-march-2021?language=en,AU
2021-03-29,2021,,,Pertussis,12,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-29-march-to-11-april-2021?language=en,AU
2021-04-12,2021,,,Pertussis,25,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-12-to-25-april-2021?language=en,AU
2021-04-26,2021,,,Pertussis,24,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-26-april-to-9-may-2021?language=en,AU
2021-05-10,2021,,,Pertussis,24,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-10-to-23-may-2021?language=en,AU
2021-05-24,2021,,,Pertussis,34,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-24-may-to-6-june-2021?language=en,AU
2021-06-07,2021,,,Pertussis,38,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-7-to-20-june-2021?language=en,AU
2021-06-21,2021,,,Pertussis,41,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-21-june-to-4-july-2021?language=en,AU
2021-07-05,2021,,,Pertussis,19,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-5-to-18-july-2021?language=en,AU
2021-07-19,2021,,,Pertussis,22,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-19-july-to-1-august-2021?language=en,AU
2021-08-02,2021,,,Pertussis,24,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-2-to-15-august-2021?language=en,AU
2021-08-16,2021,,,Pertussis,23,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-16-to-29-august-2021?language=en,AU
2021-08-30,2021,,,Pertussis,29,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-30-august-to-12-september-2021?language=en,AU
2021-09-13,2021,,,Pertussis,14,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-13-to-26-september-2021?language=en,AU
2021-09-27,2021,,,Pertussis,12,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-27-september-to-10-october-2021?language=en,AU
2021-10-11,2021,,,Pertussis,15,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-11-to-24-october-2021?language=en,AU
2021-10-25,2021,,,Pertussis,22,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-25-october-to-7-november-2021?language=en,AU
2021-11-08,2021,,,Pertussis,24,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-8-to-21-november-2021?language=en,AU
2021-11-22,2021,,,Pertussis,16,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-22-november-to-5-december-2021?language=en,AU
2021-12-06,2021,,,Pertussis,24,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-6-to-19-december-2021?language=en,AU
2021-12-20,2021,,,Pertussis,5,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-20-december-2021-to-2-january-2022?language=en,AU
2022-01-03,2022,,,Pertussis,17,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-3-to-16-january-2022?language=en,AU
2022-01-17,2022,,,Pertussis,17,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-17-to-30-january-2022?language=en,AU
2022-01-31,2022,,,Pertussis,20,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-31-january-to-13-february-2022?language=en,AU
2022-02-14,2022,,,Pertussis,19,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-14-to-27-february-2022?language=en,AU
2022-02-28,2022,,,Pertussis,23,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-28-february-to-13-march-2022?language=en,AU
2022-03-14,2022,,,Pertussis,19,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-14-to-27-march-2022?language=en,AU
2022-03-28,2022,,,Pertussis,19,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-28-march-to-10-april-2022?language=en,AU
2022-04-11,2022,,,Pertussis,10,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-11-to-17-april-2022?language=en,AU
2022-04-18,2022,,,Pertussis,10,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-18-april-to-1-may-2022?language=en,AU
2022-05-02,2022,,,Pertussis,10,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-2-to-15-may-2022?language=en,AU
2022-05-16,2022,,,Pertussis,21,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-16-to-29-may-2022?language=en,AU
2022-05-30,2022,,,Pertussis,10,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-30-may-to-12-june-2022?language=en,AU
2022-06-13,2022,,,Pertussis,15,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-13-to-26-june-2022?language=en,AU
2022-06-27,2022,,,Pertussis,12,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-27-june-to-10-july-2022?language=en,AU
2022-07-11,2022,,,Pertussis,16,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-11-july-to-24-july-2022?language=en,AU
2022-07-25,2022,,,Pertussis,21,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-25-july-to-07-august-2022?language=en,AU
2022-08-08,2022,,,Pertussis,26,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-8-august-to-21-august-2022?language=en,AU
2022-08-22,2022,,,Pertussis,34,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-22-august-to-4-september-2022?language=en,AU
2022-09-05,2022,,,Pertussis,15,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-5-september-to-18-september-2022?language=en,AU
2022-09-19,2022,,,Pertussis,21,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-19-september-to-2-october-2022?language=en,AU
2022-10-03,2022,,,Pertussis,16,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-3-october-to-16-october-2022?language=en,AU
2022-10-17,2022,,,Pertussis,11,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-17-to-30-october-2022?language=en,AU
2022-10-31,2022,,,Pertussis,18,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-31-october-to-13-november-2022?language=en,AU
2022-11-14,2022,,,Pertussis,19,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-14-to-27-november-2022?language=en,AU
2022-11-28,2022,,,Pertussis,20,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-28-november-to-11-december-2022?language=en,AU
2022-12-12,2022,,,Pertussis,28,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-12-december-2022-to-8-january-2023?language=en,AU
2023-01-09,2023,,,Pertussis,27,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-9-january-2023-to-22-january-2023?language=en,AU
2023-01-23,2023,,,Pertussis,22,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-23-january-2023-to-5-february-2023?language=en,AU
2023-02-06,2023,,,Pertussis,12,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-06-february-2023-to-19-february-2023?language=en,AU
2023-02-20,2023,,,Pertussis,14,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-20-february-2023-to-05-march-2023?language=en,AU
2023-03-06,2023,,,Pertussis,15,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-06-march-2023-to-19-march-2023?language=en,AU
2023-03-20,2023,,,Pertussis,23,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-20-march-2023-to-02-april-2023?language=en,AU
2023-04-03,2023,,,Pertussis,18,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-03-april-2023-to-16-april-2023?language=en,AU
2023-04-17,2023,,,Pertussis,21,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-17-april-2023-to-30-april-2023?language=en,AU
2023-05-01,2023,,,Pertussis,29,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-1-may-2023-to-14-may-2023?language=en,AU
2023-05-15,2023,,,Pertussis,41,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-15-may-2023-to-28-may-2023?language=en,AU
2023-05-29,2023,,,Pertussis,26,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-29-may-2023-to-11-june-2023?language=en,AU
2023-06-12,2023,,,Pertussis,46,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-12-june-2023-to-25-june-2023?language=en,AU
2023-06-26,2023,,,Pertussis,38,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-26-june-2023-to-09-july-2023?language=en,AU
2023-07-10,2023,,,Pertussis,37,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-10-july-2023-to-24-july-2023?language=en,AU
2023-07-24,2023,,,Pertussis,48,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-25-july-2023-to-6-august-2023?language=en,AU
2023-08-07,2023,,,Pertussis,45,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-7-august-2023-to-20-august-2023?language=en,AU
2023-08-21,2023,,,Pertussis,78,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-21-august-2023-to-3-september-2023?language=en,AU
2023-09-04,2023,,,Pertussis,111,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-4-september-2023-to-17-september-2023?language=en,AU
2023-09-18,2023,,,Pertussis,127,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-18-september-2023-to-1-october-2023?language=en,AU
2023-10-02,2023,,,Pertussis,157,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-2-october-2023-to-15-october-2023?language=en,AU
2023-10-16,2023,,,Pertussis,159,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-16-october-2023-to-29-october-2023?language=en,AU
2023-10-30,2023,,,Pertussis,230,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-30-october-2023-to-12-november-2023?language=en,AU
2023-11-13,2023,,,Pertussis,292,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-13-november-2023-to-26-november-2023?language=en,AU
2023-11-27,2023,,,Pertussis,311,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-27-november-2023-to-10-december-2023?language=en,AU
2023-12-11,2023,,,Pertussis,506,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-11-december-2023-to-07-january-2024?language=en,AU
2024-01-08,2024,,,Pertussis,382,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-08-january-to-21-january-2024?language=en,AU
2024-01-22,2024,,,Pertussis,345,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-22-january-2024-to-4-february-2024?language=en,AU
2024-02-05,2024,,,Pertussis,367,https://www.health.gov.au/resources/publications/national-notifiable-diseases-surveillance-system-nndss-fortnightly-reports-5-february-2024-to-18-february-2024?language=en,AU
2023-03-06,2023,,10,pertussis,12,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-03-13,2023,,11,pertussis,12,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-03-20,2023,,12,pertussis,12,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-03-27,2023,,13,pertussis,22,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-04-03,2023,,14,pertussis,10,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-04-10,2023,,15,pertussis,8,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-04-17,2023,,16,pertussis,10,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-04-24,2023,,17,pertussis,12,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-05-01,2023,,18,pertussis,22,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-05-08,2023,,19,pertussis,20,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-05-15,2023,,20,pertussis,21,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-05-22,2023,,21,pertussis,15,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-05-29,2023,,22,pertussis,24,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-06-05,2023,,23,pertussis,33,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-06-12,2023,,24,pertussis,27,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-06-19,2023,,25,pertussis,26,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
2023-06-26,2023,,26,pertussis,22,https://www.gov.uk/government/publications/notifiable-diseases-last-52-weeks,UK
